food_id,original_name,display_name,dish_name_vi,clean_category,food_group_vi,meal_role,recommended_serving_g,serving_display,kcal_per_100g_clean,protein_per_100g_clean,fat_per_100g_clean,carbs_per_100g_clean,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,menu_eligible,quality_flags,image_url,image_alt_vi,image_source_type,image_verified,image_quality_note,search_keywords
174915,"bread, pita, white, enriched",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,270.0,9.1,1.2,55.7,270.0,9.1,1.2,55.7,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174916,"bread, pita, whole-wheat",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,278.15,9.8,1.71,55.89,278.1,9.8,1.7,55.9,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174917,"bread, protein (includes gluten)",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,103,1 chén/bát vừa,243.4,12.1,2.2,43.8,250.7,12.5,2.3,45.1,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174918,"bread, pumpernickel",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,252.7,8.7,3.1,47.5,252.7,8.7,3.1,47.5,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174919,"bread, reduced-calorie, oatmeal",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,106,1 chén/bát vừa,235.1,7.6,3.5,43.3,249.2,8.1,3.7,45.9,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174920,"bread, reduced-calorie, rye",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,111,1 chén/bát vừa,224.5,9.1,2.9,40.5,249.2,10.1,3.2,45.0,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174921,"bread, reduced-calorie, wheat",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,249.44,13.32,2.92,42.47,249.4,13.3,2.9,42.5,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174922,"bread, reduced-calorie, white",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,107,1 chén/bát vừa,234.5,8.7,2.5,44.3,250.9,9.3,2.7,47.4,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174923,"bread, rice bran",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,251.0,8.9,4.6,43.5,251.0,8.9,4.6,43.5,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174924,"bread, white, commercially prepared (includes soft bread crumbs)",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,263.05,8.85,3.33,49.42,263.1,8.8,3.3,49.4,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174925,"bread, white, commercially prepared, toasted",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,290.0,9.0,4.0,54.5,290.0,9.0,4.0,54.5,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174926,"bread, white, prepared from recipe, made with nonfat dry milk",Bánh mì (không béo),Bánh mì (không béo),dairy,Sữa,energy_side,150,1 ly/hộp,268.6,7.7,2.6,53.6,402.9,11.6,3.9,80.4,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh mì (không béo),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì (không béo)
174927,"bread, white, prepared from recipe, made with low fat (2%) milk",Bánh mì,Bánh mì,dairy,Sữa,energy_side,150,1 ly/hộp,281.3,7.9,5.7,49.6,421.9,11.8,8.6,74.4,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174931,"bread, stuffing, dry mix, prepared",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,128,1 chén/bát vừa,194.73,2.73,12.05,18.84,249.3,3.5,15.4,24.1,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174933,"cake, cherry fudge with chocolate frosting",Bánh ngọt,Bánh ngọt,dessert_sweets,Bánh/ngọt,energy_side_limited,66,1 miếng nhỏ,274.1,2.4,12.5,38.0,180.9,1.6,8.2,25.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh ngọt
174936,"cake, coffeecake, creme-filled with chocolate frosting",Bánh cà phê phủ socola,Bánh cà phê phủ socola,dessert_sweets,Bánh/ngọt,energy_side_limited,54,1 miếng nhỏ,332.4,5.0,10.8,53.8,179.5,2.7,5.8,29.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh cà phê phủ socola,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh cà phê phủ socola
174937,"cake, coffeecake, fruit",Bánh cà phê trái cây,Bánh cà phê trái cây,dessert_sweets,Bánh/ngọt,energy_side_limited,56,1 miếng nhỏ,318.6,5.2,10.2,51.5,178.4,2.9,5.7,28.8,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh cà phê trái cây,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh cà phê trái cây
174938,"cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",Bánh cà phê quế,Bánh cà phê quế,dessert_sweets,Bánh/ngọt,energy_side_limited,56,1 miếng nhỏ,319.6,5.5,9.6,52.8,179.0,3.1,5.4,29.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh cà phê quế,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh cà phê quế
174939,"cake, fruitcake, commercially prepared",Bánh trái cây thương mại,Bánh trái cây thương mại,dessert_sweets,Bánh/ngọt,energy_side_limited,53,1 miếng nhỏ,339.9,2.9,9.1,61.6,180.1,1.5,4.8,32.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh trái cây thương mại,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh trái cây thương mại
174941,"cake, shortcake, biscuit-type, prepared from recipe",Bánh ngọt dạng bánh quy,Bánh ngọt dạng bánh quy,dessert_sweets,Bánh/ngọt,energy_side_limited,52,1 miếng nhỏ,346.2,6.1,14.2,48.5,180.0,3.2,7.4,25.2,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh ngọt dạng bánh quy,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh ngọt dạng bánh quy
174988,"croissants, apple",Bánh sừng bò táo,Bánh sừng bò táo,fruit,Trái cây,vegetable_fruit,100,1 phần trái cây,256.3,7.4,8.7,37.1,256.3,7.4,8.7,37.1,1,calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Bánh sừng bò táo,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh sừng bò táo
174994,"muffins, english, plain, enriched, with ca prop (includes sourdough)",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,79,1 miếng nhỏ,227.37,8.87,1.69,44.17,179.6,7.0,1.3,34.9,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
174995,"muffins, english, plain, toasted, enriched, with calcium propionate (includes sourdough)",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,67,1 miếng nhỏ,270.06,10.32,2.02,52.65,180.9,6.9,1.4,35.3,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
174996,"muffins, english, mixed-grain (includes granola)",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,76,1 miếng nhỏ,237.8,9.1,1.8,46.3,180.7,6.9,1.4,35.2,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
174997,"muffins, english, raisin-cinnamon (includes apple-cinnamon)",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,75,1 miếng nhỏ,240.24,7.91,1.8,48.1,180.2,5.9,1.4,36.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
174998,"french toast, prepared from recipe, made with low fat (2%) milk",Bánh mì,Bánh mì,dairy,Sữa,energy_side,150,1 ly/hộp,228.0,7.7,10.8,25.0,342.0,11.6,16.2,37.5,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174999,"hush puppies, prepared from recipe",Bánh mì,Bánh mì,dessert_sweets,Bánh/ngọt,energy_side_limited,54,1 miếng nhỏ,336.3,7.7,13.5,46.0,181.6,4.2,7.3,24.8,0,raw_ingredient;generic_name;dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
175002,"muffins, corn, commercially prepared",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,59,1 miếng nhỏ,303.2,5.9,8.4,51.0,178.9,3.5,5.0,30.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
175003,"muffins, corn, dry mix, prepared",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,57,1 miếng nhỏ,317.8,7.4,10.2,49.1,181.1,4.2,5.8,28.0,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
175004,"muffins, corn, toaster-type",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,51,1 miếng nhỏ,354.5,5.3,11.3,57.9,180.8,2.7,5.8,29.5,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
175005,"muffins, corn, prepared from recipe, made with low fat (2%) milk",Bánh nướng,Bánh nướng,dessert_sweets,Bánh/ngọt,energy_side_limited,57,1 miếng nhỏ,315.9,7.1,12.3,44.2,180.1,4.0,7.0,25.2,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nướng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nướng
175006,"pancakes, plain, dry mix, complete, prepared",Bánh kẹp,Bánh kẹp,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,190.1,5.2,2.5,36.7,152.1,4.2,2.0,29.4,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh kẹp,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh kẹp
175008,"pancakes, plain, dry mix, incomplete, prepared",Bánh kẹp,Bánh kẹp,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,216.1,7.8,7.7,28.9,172.9,6.2,6.2,23.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh kẹp,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh kẹp
175009,"pancakes, plain, prepared from recipe",Bánh xèo,Bánh xèo,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,226.1,6.4,9.7,28.3,180.9,5.1,7.8,22.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh xèo,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh xèo
175010,"pancakes, whole-wheat, dry mix, incomplete, prepared",Bánh kẹp,Bánh kẹp,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,210.1,8.5,6.5,29.4,168.1,6.8,5.2,23.5,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh kẹp,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh kẹp
175011,"pie, apple, commercially prepared, enriched flour",Bánh táo,Bánh táo,dessert_sweets,Bánh/ngọt,energy_side_limited,74,1 miếng nhỏ,242.6,1.9,11.0,34.0,179.5,1.4,8.1,25.2,0,raw_ingredient;dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh táo,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh táo
175012,"pie, apple, prepared from recipe",Bánh táo,Bánh táo,dessert_sweets,Bánh/ngọt,energy_side_limited,67,1 miếng nhỏ,270.5,2.4,12.5,37.1,181.2,1.6,8.4,24.9,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh táo,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh táo
175013,"pie, banana cream, prepared from mix, no-bake type",Bánh mousse chuối,Bánh mousse chuối,dessert_sweets,Bánh/ngọt,energy_side_limited,70,1 miếng nhỏ,256.1,3.4,12.9,31.6,179.3,2.4,9.0,22.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh mousse chuối,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mousse chuối
175015,"pie, chocolate mousse, prepared from mix, no-bake type",Bánh mousse socola,Bánh mousse socola,dessert_sweets,Bánh/ngọt,energy_side_limited,66,1 miếng nhỏ,271.0,3.5,15.4,29.6,178.9,2.3,10.2,19.5,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh mousse socola,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mousse socola
175016,"pie, coconut creme, commercially prepared",Bánh kem dừa,Bánh kem dừa,dessert_sweets,Bánh/ngọt,energy_side_limited,59,1 miếng nhỏ,307.0,2.1,16.6,37.3,181.1,1.2,9.8,22.0,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh kem dừa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh kem dừa
175017,"pie, coconut cream, prepared from mix, no-bake type",Bánh mousse nước cốt dừa,Bánh mousse nước cốt dừa,dessert_sweets,Bánh/ngọt,energy_side_limited,63,1 miếng nhỏ,283.6,2.8,17.6,28.5,178.7,1.8,11.1,18.0,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh mousse nước cốt dừa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mousse nước cốt dừa
175018,"pie, lemon meringue, prepared from recipe",Bánh trứng chanh,Bánh trứng chanh,dessert_sweets,Bánh/ngọt,energy_side_limited,63,1 miếng nhỏ,287.7,3.8,12.9,39.1,181.3,2.4,8.1,24.6,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh trứng chanh,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh trứng chanh
175019,"pie, mince, prepared from recipe",Bánh nhân thịt băm,Bánh nhân thịt băm,dessert_sweets,Bánh/ngọt,energy_side_limited,60,1 miếng nhỏ,299.6,2.6,10.8,48.0,179.8,1.6,6.5,28.8,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Bánh nhân thịt băm,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh nhân thịt băm
